TIMESTAMP,CONTAINER_ID,COMMODITY,SOURCE,DESTINATION,TEMPERATURE,HUMIDITY,VIBRATION,BATTERY_LEVEL,SPEED,INGESTED_AT,LATITUDE,LONGITUDE,READING_ID,CATEGORY
2026-08-03 14:51:00.000 -0700,A108,Frozen Chicken,Kochi,Mumbai,-19.7,52,0.49,49,76.8,2026-08-03 02:21:01.918 -0700,12.622177,77.648551,R000740,Frozen Foods
2026-08-03 14:51:05.000 -0700,A114,Potato,Ahmedabad,Chandigarh,4.17,92,0.49,43,78.8,2026-08-03 02:21:06.920 -0700,22.556861,75.392128,R000741,Vegetables
2026-08-03 14:51:10.000 -0700,A105,Blood Plasma,Visakhapatnam,Bhubaneswar,-28.98,48,0.34,73,81.3,2026-08-03 02:21:11.959 -0700,17.586607,78.494948,R000742,Pharmaceuticals
2026-08-03 14:51:15.000 -0700,A110,Vaccines,Kochi,Bengaluru,4.91,46,0.37,75,30.5,2026-08-03 02:21:16.970 -0700,17.503676,78.839066,R000743,Pharmaceuticals
2026-08-03 14:51:20.000 -0700,A113,Frozen Fish,Mumbai,Goa,-18.66,51,0.85,97,70.8,2026-08-03 02:21:22.010 -0700,9.73394,76.14253,R000744,Frozen Foods
2026-08-03 14:51:25.000 -0700,A102,Frozen Corn,Visakhapatnam,Bhubaneswar,-18.86,58,0.89,73,39.2,2026-08-03 02:21:26.992 -0700,22.533998,75.725021,R000745,Frozen Foods
2026-08-03 14:51:31.000 -0700,A114,Frozen French Fries,Hyderabad,Bengaluru,-19.1,46,0.25,47,70.3,2026-08-03 02:21:31.999 -0700,19.547547,72.79073,R000746,Frozen Foods
2026-08-03 14:51:36.000 -0700,A101,Frozen Peas,Pune,Nagpur,-19.09,51,0.82,80,42.4,2026-08-03 02:21:37.007 -0700,30.895174,76.412003,R000747,Frozen Foods
2026-08-03 14:51:41.000 -0700,A114,Frozen Peas,Bengaluru,Kochi,-19.17,46,0.11,48,80.6,2026-08-03 02:21:42.048 -0700,30.382627,76.780809,R000748,Frozen Foods
2026-08-03 14:51:46.000 -0700,A103,Grapes,Hyderabad,Kolkata,1.35,95,0.38,40,67.5,2026-08-03 02:21:47.069 -0700,19.646771,73.597969,R000749,Fruits
2026-08-03 14:51:51.000 -0700,A109,Biologics,Nagpur,Raipur,2.87,50,0.49,46,81.4,2026-08-03 02:21:52.067 -0700,17.450434,78.487766,R000750,Pharmaceuticals
2026-08-03 14:51:56.000 -0700,A110,Apple,Lucknow,Patna,3.75,91,0.65,88,49.4,2026-08-03 02:21:57.103 -0700,34.215758,74.590153,R000751,Fruits
2026-08-03 14:52:01.000 -0700,A111,Lettuce,Chennai,Coimbatore,,99,0.28,53,72.3,2026-08-03 02:22:02.095 -0700,13.116981,77.944554,R000752,Exotic Fruits & Vegetables
2026-08-03 14:52:06.000 -0700,A105,Insulin,Nashik,Delhi,3.81,42,0.3,65,73.9,2026-08-03 02:22:07.133 -0700,17.461646,78.778312,R000753,Pharmaceuticals
2026-08-03 14:52:11.000 -0700,A114,Tomato,Ahmedabad,Chandigarh,8.95,87,0.34,91,48.4,2026-08-03 02:22:12.149 -0700,22.490381,75.132849,R000754,Vegetables
2026-08-03 14:52:16.000 -0700,A113,Grapes,Mumbai,Delhi,1.45,94,0.23,42,52.6,2026-08-03 02:22:17.136 -0700,19.282912,73.876659,R000755,Fruits
2026-08-03 14:52:21.000 -0700,A109,Mango,Ahmedabad,Chandigarh,10.52,90,0.79,99,54.3,2026-08-03 02:22:22.164 -0700,18.886389,74.887613,R000756,Fruits
2026-08-03 14:52:26.000 -0700,A101,Kiwi,Bengaluru,Kochi,0.88,95,0.23,69,33.8,2026-08-03 02:22:27.181 -0700,12.838676,77.637499,R000757,Exotic Fruits & Vegetables
2026-08-03 14:52:31.000 -0700,A110,Dragon Fruit,Nagpur,Raipur,6.08,89,0.12,41,37.2,2026-08-03 02:22:32.207 -0700,17.139563,78.457647,R000758,Exotic Fruits & Vegetables
2026-08-03 14:52:36.000 -0700,A104,Asparagus,Indore,Delhi,2.55,96,0.65,91,33.4,2026-08-03 02:22:37.228 -0700,13.447253,77.698242,R000759,Exotic Fruits & Vegetables
2026-08-03 14:52:41.000 -0700,A103,Antibiotics,Ahmedabad,Delhi,4.94,31,0.28,79,53.4,2026-08-03 02:22:42.228 -0700,17.165115,78.384409,R000760,Pharmaceuticals
2026-08-03 14:52:46.000 -0700,A107,Strawberries,Nashik,Jaipur,0.83,93,0.64,69,36.6,2026-08-03 02:22:47.259 -0700,18.855709,73.452931,R000761,Fruits
2026-08-03 14:52:51.000 -0700,A109,Papaya,Indore,Delhi,10.89,89,0.58,56,49.6,2026-08-03 02:22:52.253 -0700,16.480563,79.104799,R000762,Fruits
2026-08-03 14:52:56.000 -0700,A104,Frozen French Fries,Hyderabad,Bengaluru,-18.85,45,0.74,90,46.7,2026-08-03 02:22:57.267 -0700,19.335322,73.347637,R000763,Frozen Foods
2026-08-03 14:53:01.000 -0700,A108,Potato,Nashik,Jaipur,5.69,95,0.78,58,37.5,2026-08-03 02:23:02.267 -0700,23.157537,75.289353,R000764,Vegetables
2026-08-03 14:53:06.000 -0700,A111,Dragon Fruit,Kochi,Mumbai,14.56,86,0.48,100,87.7,2026-08-03 02:23:07.274 -0700,17.900056,78.805543,R000765,Exotic Fruits & Vegetables
2026-08-03 14:53:11.000 -0700,A106,Green Peas,Indore,Bhopal,0.99,92,0.17,64,53.5,2026-08-03 02:23:12.294 -0700,30.842947,76.18204,R000766,Vegetables
2026-08-03 14:53:16.000 -0700,A111,Asparagus,Mumbai,Goa,3.91,100,0.43,95,38.9,2026-08-03 02:23:17.333 -0700,13.1567,77.140991,R000767,Exotic Fruits & Vegetables
2026-08-03 14:53:21.000 -0700,A112,Blood Plasma,Visakhapatnam,Bhubaneswar,-25.62,49,0.37,77,57.5,2026-08-03 02:23:22.365 -0700,17.298432,78.069001,R000768,Pharmaceuticals
2026-08-03 14:53:26.000 -0700,A111,Banana,Delhi,Amritsar,13.29,87,0.72,45,45.3,2026-08-03 02:23:27.380 -0700,17.024189,81.182752,R000769,Fruits
2026-08-03 14:53:31.000 -0700,A114,Carrot,Nagpur,Hyderabad,2.92,98,0.36,50,37.8,2026-08-03 02:23:32.405 -0700,30.005628,76.527804,R000770,Vegetables
2026-08-03 14:53:36.000 -0700,A104,Frozen Chicken,Ahmedabad,Delhi,-19.19,57,0.45,70,39.3,2026-08-03 02:23:37.413 -0700,12.902744,77.511425,R000771,Frozen Foods
2026-08-03 14:53:41.000 -0700,A102,Frozen Peas,Pune,Nagpur,-19.83,48,0.86,83,45.7,2026-08-03 02:23:42.447 -0700,30.400041,76.397001,R000772,Frozen Foods
2026-08-03 14:53:46.000 -0700,A108,Medicines,Hyderabad,Kolkata,15.65,45,0.1,54,61.1,2026-08-03 02:23:47.471 -0700,17.566971,78.776179,R000773,Pharmaceuticals
2026-08-03 14:53:51.000 -0700,A101,Frozen Meat,Surat,Pune,-18.1,46,0.17,71,87.9,2026-08-03 02:23:52.491 -0700,19.32138,72.935611,R000774,Frozen Foods
2026-08-03 14:53:56.000 -0700,A110,Green Peas,Hyderabad,Bengaluru,0.68,93,0.59,84,31.9,2026-08-03 02:23:57.502 -0700,30.853868,76.044197,R000775,Vegetables
2026-08-03 14:54:01.000 -0700,A113,Green Peas,Bengaluru,Chennai,0.19,92,0.23,47,57.6,2026-08-03 02:24:02.508 -0700,30.630386,76.829141,R000776,Vegetables
2026-08-03 14:54:06.000 -0700,A108,Vaccines,Bengaluru,Kochi,6.68,30,0.2,51,43.2,2026-08-03 02:24:07.547 -0700,17.964968,78.023984,R000777,Pharmaceuticals
2026-08-03 14:54:11.000 -0700,A102,Biologics,Nashik,Jaipur,5.86,31,0.26,96,61.3,2026-08-03 02:24:12.566 -0700,17.369314,78.06063,R000778,Pharmaceuticals
2026-08-03 14:54:16.000 -0700,A113,Pineapple,Ahmedabad,Chandigarh,7.1,90,0.47,79,80.7,2026-08-03 02:24:17.563 -0700,10.335451,77.22879,R000779,Fruits
2026-08-03 14:54:21.000 -0700,A114,Frozen Chicken,Chennai,Coimbatore,-19.76,55,0.77,80,71.4,2026-08-03 02:24:22.561 -0700,13.263892,77.238275,R000780,Frozen Foods
2026-08-03 14:54:26.000 -0700,A115,Tomato,Mumbai,Delhi,9.45,86,0.23,99,62.1,2026-08-03 02:24:27.570 -0700,22.407417,76.15049,R000781,Vegetables
2026-08-03 14:54:31.000 -0700,A110,Mango,Hyderabad,Kolkata,18.32,86,0.13,55,89.1,2026-08-03 02:24:32.580 -0700,19.44553,73.851763,R000782,Fruits
2026-08-03 14:54:36.000 -0700,A110,Avocados,Indore,Delhi,5.26,70,0.4,54,71.2,2026-08-03 02:24:37.584 -0700,13.288084,77.19091,R000783,Exotic Fruits & Vegetables
2026-08-03 14:54:41.000 -0700,A104,Papaya,Mumbai,Jaipur,10.17,89,0.22,100,80.1,2026-08-03 02:24:42.617 -0700,17.290161,79.479437,R000784,Fruits
2026-08-03 14:54:46.000 -0700,A109,Ice Cream,Chennai,Coimbatore,-18.06,56,0.47,77,63.6,2026-08-03 02:24:47.624 -0700,19.346403,73.281513,R000785,Frozen Foods
2026-08-03 14:54:51.000 -0700,A109,Ice Cream,Hyderabad,Chennai,-20.8,47,0.6,59,53.8,2026-08-03 02:24:52.615 -0700,19.312067,73.092128,R000786,Frozen Foods
2026-08-03 14:54:56.000 -0700,A108,Frozen Peas,Hyderabad,Chennai,-18.66,58,0.16,56,86.6,2026-08-03 02:24:57.649 -0700,30.549528,76.708484,R000787,Frozen Foods
2026-08-03 14:55:01.000 -0700,A107,Kiwi,Nagpur,Hyderabad,0.42,90,0.11,75,70.4,2026-08-03 02:25:02.673 -0700,13.180362,77.346352,R000788,Exotic Fruits & Vegetables
2026-08-03 14:55:06.000 -0700,A112,Cauliflower,Delhi,Amritsar,0.51,95,0.55,87,80.9,2026-08-03 02:25:07.677 -0700,30.365669,76.324368,R000789,Vegetables
2026-08-03 14:55:11.000 -0700,A115,Broccoli,Nagpur,Hyderabad,1.13,96,0.55,51,42.3,2026-08-03 02:25:12.672 -0700,12.900275,77.123057,R000790,Exotic Fruits & Vegetables
2026-08-03 14:55:16.000 -0700,A101,Kiwi,Chennai,Coimbatore,8.4,94,0.75,48,68.5,2026-08-03 02:25:17.686 -0700,12.929037,77.924973,R000791,Exotic Fruits & Vegetables
2026-08-03 14:55:21.000 -0700,A112,Frozen Prawns,Bengaluru,Kochi,-19.06,57,0.42,91,47.3,2026-08-03 02:25:22.721 -0700,9.568626,76.098775,R000792,Frozen Foods
2026-08-03 14:55:26.000 -0700,A107,Capsicum,Visakhapatnam,Bhubaneswar,7.18,94,0.41,60,33.2,2026-08-03 02:25:27.710 -0700,12.62713,77.247751,R000793,Vegetables
2026-08-03 14:55:31.000 -0700,A111,Frozen Fish,Kochi,Mumbai,-19.14,51,0.62,80,79.2,2026-08-03 02:25:32.716 -0700,9.536324,76.720334,R000794,Frozen Foods
2026-08-03 14:55:36.000 -0700,A112,Grapes,Hyderabad,Kolkata,0.04,95,0.68,46,34.9,2026-08-03 02:25:37.824 -0700,19.779715,73.714412,R000795,Fruits
2026-08-03 14:55:41.000 -0700,A115,Frozen Prawns,Lucknow,Patna,-15.05,52,0.9,44,62.1,2026-08-03 02:25:42.852 -0700,9.96898,76.811821,R000796,Frozen Foods
2026-08-03 14:55:46.000 -0700,A106,Asparagus,Delhi,Amritsar,2.99,99,0.39,42,44.7,2026-08-03 02:25:47.851 -0700,13.293188,77.328825,R000797,Exotic Fruits & Vegetables
2026-08-03 14:55:51.000 -0700,A108,Frozen Fish,Mumbai,Delhi,-18.31,57,0.23,53,71.3,2026-08-03 02:25:52.856 -0700,9.728152,76.226587,R000798,Frozen Foods
2026-08-03 14:55:56.000 -0700,A102,Frozen Chicken,Mumbai,Goa,-18.44,43,0.75,90,42.1,2026-08-03 02:25:57.856 -0700,12.632491,77.331974,R000799,Frozen Foods
2026-08-03 14:56:01.000 -0700,A109,Grapes,Chennai,Coimbatore,,90,0.3,59,40.8,2026-08-03 02:26:02.879 -0700,20.359146,73.783563,R000800,Fruits
2026-08-03 14:56:06.000 -0700,A111,Frozen Corn,Bengaluru,Chennai,-19.93,54,0.16,79,74.2,2026-08-03 02:26:07.946 -0700,22.897946,76.184691,R000801,Frozen Foods
2026-08-03 14:56:11.000 -0700,A112,Blood Plasma,Mumbai,Jaipur,-23.3,,0.24,44,52.1,2026-08-03 02:26:12.906 -0700,17.502275,78.141254,R000802,Pharmaceuticals
2026-08-03 14:56:16.000 -0700,A108,Frozen Peas,Nagpur,Raipur,-18.87,48,0.64,63,81.8,2026-08-03 02:26:17.913 -0700,30.457605,76.73057,R000803,Frozen Foods
2026-08-03 14:56:21.000 -0700,A105,Cabbage,Ahmedabad,Delhi,7.84,98,0.38,55,31.7,2026-08-03 02:26:22.949 -0700,30.614506,76.037556,R000804,Vegetables
2026-08-03 14:56:26.000 -0700,A114,Frozen Prawns,Bengaluru,Kochi,-18.88,53,0.29,77,53,2026-08-03 02:26:27.938 -0700,10.205963,76.306377,R000805,Frozen Foods
2026-08-03 14:56:31.000 -0700,A104,Carrot,Bengaluru,Chennai,0.79,97,0.69,73,53.4,2026-08-03 02:26:32.974 -0700,30.080026,76.353236,R000806,Vegetables
2026-08-03 14:56:36.000 -0700,A107,Apple,Pune,Hyderabad,0.06,91,0.62,67,87.9,2026-08-03 02:26:37.988 -0700,34.594852,74.80581,R000807,Fruits
2026-08-03 14:56:41.000 -0700,A110,Banana,Visakhapatnam,Bhubaneswar,14.56,88,0.31,69,76,2026-08-03 02:26:43.011 -0700,17.201483,80.332875,R000808,Fruits
2026-08-03 14:56:46.000 -0700,A106,Pineapple,Bengaluru,Chennai,11.81,89,0.13,75,47,2026-08-03 02:26:48.046 -0700,10.55048,76.102209,R000809,Fruits
2026-08-03 14:56:52.000 -0700,A114,Carrot,Kolkata,Guwahati,1.39,100,0.34,80,57.9,2026-08-03 02:26:53.041 -0700,30.473687,76.221636,R000810,Vegetables
2026-08-03 14:56:57.000 -0700,A110,Biologics,Hyderabad,Bengaluru,5.93,30,0.15,71,71.2,2026-08-03 02:26:58.044 -0700,17.606351,78.573477,R000811,Pharmaceuticals
2026-08-03 14:57:02.000 -0700,A106,Banana,Chennai,Coimbatore,13.25,85,0.43,99,54.5,2026-08-03 02:27:03.067 -0700,16.758692,80.227855,R000812,Fruits
2026-08-03 14:57:07.000 -0700,A115,Frozen Prawns,Surat,Pune,-19.83,51,0.27,49,54.3,2026-08-03 02:27:08.074 -0700,9.615816,76.329528,R000813,Frozen Foods
2026-08-03 14:57:12.000 -0700,A102,Carrot,Kolkata,Guwahati,1.49,95,0.47,98,47.1,2026-08-03 02:27:13.115 -0700,30.171698,76.644976,R000814,Vegetables
2026-08-03 14:57:17.000 -0700,A112,Potato,Nashik,Delhi,7.32,94,0.25,75,73.8,2026-08-03 02:27:18.100 -0700,22.249263,76.062002,R000815,Vegetables
2026-08-03 14:57:22.000 -0700,A111,Onion,Pune,Lucknow,0.3,66,0.78,63,39.6,2026-08-03 02:27:23.122 -0700,20.984219,74.996097,R000816,Vegetables
2026-08-03 14:57:27.000 -0700,A104,Apple,Visakhapatnam,Bhubaneswar,0.53,90,0.11,77,35.8,2026-08-03 02:27:28.118 -0700,34.033714,74.840828,R000817,Fruits
2026-08-03 14:57:32.000 -0700,A102,Carrot,Indore,Bhopal,1.35,99,0.58,81,79.1,2026-08-03 02:27:33.150 -0700,30.437966,76.090268,R000818,Vegetables
2026-08-03 14:57:37.000 -0700,A105,Asparagus,Chennai,Coimbatore,,100,0.24,79,39.1,2026-08-03 02:27:38.169 -0700,13.167803,77.497695,R000819,Exotic Fruits & Vegetables
2026-08-03 14:57:42.000 -0700,A112,Cauliflower,Indore,Bhopal,1.32,97,0.48,92,39.9,2026-08-03 02:27:43.179 -0700,30.121591,76.08917,R000820,Vegetables
2026-08-03 14:57:47.000 -0700,A107,Pineapple,Pune,Lucknow,8.11,88,0.5,81,71.3,2026-08-03 02:27:48.184 -0700,10.467298,76.481902,R000821,Fruits
2026-08-03 14:57:52.000 -0700,A106,Insulin,Kochi,Bengaluru,2.53,35,0.49,89,47.2,2026-08-03 02:27:53.215 -0700,17.009082,78.285374,R000822,Pharmaceuticals
2026-08-03 14:57:57.000 -0700,A106,Cauliflower,Kochi,Bengaluru,1.48,,0.8,49,58.4,2026-08-03 02:27:58.336 -0700,30.95338,76.475245,R000823,Vegetables
2026-08-03 14:58:02.000 -0700,A102,Capsicum,Nashik,Jaipur,7.37,93,0.2,49,76.2,2026-08-03 02:28:03.216 -0700,12.92448,77.21312,R000824,Vegetables
2026-08-03 14:58:07.000 -0700,A110,Papaya,Lucknow,Patna,10.43,85,0.19,58,50.5,2026-08-03 02:28:08.223 -0700,17.763769,78.035788,R000825,Fruits
2026-08-03 14:58:12.000 -0700,A114,Frozen French Fries,Nashik,Jaipur,-19.8,47,0.3,67,55.6,2026-08-03 02:28:13.246 -0700,19.427253,72.510018,R000826,Frozen Foods
2026-08-03 14:58:17.000 -0700,A101,Biologics,Hyderabad,Kolkata,8.67,47,0.2,45,86.2,2026-08-03 02:28:18.242 -0700,17.212126,78.207797,R000827,Pharmaceuticals
2026-08-03 14:58:22.000 -0700,A102,Orange,Bengaluru,Chennai,3.6,88,0.52,55,41.2,2026-08-03 02:28:23.286 -0700,20.763324,78.850229,R000828,Fruits
2026-08-03 14:58:27.000 -0700,A103,Frozen Chicken,Nagpur,Raipur,-18.75,58,0.32,94,54.9,2026-08-03 02:28:28.292 -0700,12.807827,77.019558,R000829,Frozen Foods
2026-08-03 14:58:32.000 -0700,A115,Blood Plasma,Kochi,Mumbai,-20.12,33,0.37,41,84,2026-08-03 02:28:33.291 -0700,17.500541,78.314734,R000830,Pharmaceuticals
2026-08-03 14:58:37.000 -0700,A114,Lettuce,Chennai,Coimbatore,0.91,95,0.23,58,45,2026-08-03 02:28:38.305 -0700,13.143572,77.210335,R000831,Exotic Fruits & Vegetables
2026-08-03 14:58:42.000 -0700,A107,Ice Cream,Bengaluru,Chennai,-18.2,41,0.96,98,56.7,2026-08-03 02:28:43.313 -0700,19.135284,72.937719,R000832,Frozen Foods
2026-08-03 14:58:47.000 -0700,A111,Tomato,Hyderabad,Kolkata,11.24,86,0.13,41,72.5,2026-08-03 02:28:48.319 -0700,23.266166,76.322123,R000833,Vegetables
2026-08-03 14:58:52.000 -0700,A114,Antibiotics,Ahmedabad,Delhi,5.16,44,0.36,89,80.5,2026-08-03 02:28:53.355 -0700,17.29895,78.731181,R000834,Pharmaceuticals
2026-08-03 14:58:57.000 -0700,A114,Grapes,Pune,Hyderabad,0.09,94,0.41,78,85.5,2026-08-03 02:28:58.374 -0700,19.060636,74.408719,R000835,Fruits
2026-08-03 14:59:02.000 -0700,A112,Vaccines,Mumbai,Goa,2.1,47,0.33,47,87,2026-08-03 02:29:03.358 -0700,17.568231,78.331178,R000836,Pharmaceuticals
2026-08-03 14:59:07.000 -0700,A101,Capsicum,Pune,Lucknow,7.55,91,0.31,66,31.4,2026-08-03 02:29:08.371 -0700,12.975803,77.322981,R000837,Vegetables
2026-08-03 14:59:12.000 -0700,A114,Apple,Kolkata,Guwahati,0.63,91,0.54,98,51.9,2026-08-03 02:29:13.844 -0700,34.368242,75.060027,R000838,Fruits
2026-08-03 14:59:17.000 -0700,A103,Frozen Fish,Indore,Delhi,-18.57,46,0.63,82,49.1,2026-08-03 02:29:18.404 -0700,9.590122,76.363162,R000839,Frozen Foods
2026-08-03 14:59:22.000 -0700,A109,Frozen Fish,Ahmedabad,Chandigarh,-18.53,50,0.82,42,44.9,2026-08-03 02:29:23.395 -0700,10.231466,76.293107,R000840,Frozen Foods
2026-08-03 14:59:27.000 -0700,A101,Medicines,Pune,Hyderabad,16.84,51,0.4,100,47.3,2026-08-03 02:29:28.397 -0700,17.822681,78.729083,R000841,Pharmaceuticals
2026-08-03 14:59:32.000 -0700,A102,Frozen Chicken,Bengaluru,Kochi,-19.41,58,0.55,84,89.5,2026-08-03 02:29:33.433 -0700,13.249522,77.074275,R000842,Frozen Foods
2026-08-03 14:59:37.000 -0700,A101,Dragon Fruit,Mumbai,Jaipur,6.75,85,0.19,61,38.1,2026-08-03 02:29:38.426 -0700,17.295453,78.141791,R000843,Exotic Fruits & Vegetables
2026-08-03 14:59:42.000 -0700,A104,Biologics,Hyderabad,Bengaluru,10.33,35,0.1,97,73.5,2026-08-03 02:29:43.429 -0700,17.147099,78.476993,R000844,Pharmaceuticals
2026-08-03 14:59:47.000 -0700,A114,Mango,Ahmedabad,Delhi,19.92,90,0.53,47,32.7,2026-08-03 02:29:48.440 -0700,17.502603,74.436496,R000845,Fruits
2026-08-03 14:59:52.000 -0700,A108,Frozen Peas,Indore,Delhi,-19.78,60,0.74,83,43.7,2026-08-03 02:29:53.442 -0700,30.104245,76.266782,R000846,Frozen Foods
2026-08-03 14:59:57.000 -0700,A101,Orange,Kolkata,Guwahati,5.38,85,0.64,90,54.4,2026-08-03 02:29:58.448 -0700,20.258718,78.324297,R000847,Fruits
2026-08-03 15:00:02.000 -0700,A109,Frozen Chicken,Delhi,Amritsar,-19.49,59,0.84,63,60.5,2026-08-03 02:30:03.460 -0700,12.858263,77.971257,R000848,Frozen Foods
2026-08-03 15:00:07.000 -0700,A112,Insulin,Mumbai,Goa,7.09,35,0.46,46,79.7,2026-08-03 02:30:08.459 -0700,17.496188,78.455813,R000849,Pharmaceuticals
2026-08-03 15:00:12.000 -0700,A106,Blood Plasma,Nashik,Jaipur,,41,0.49,66,30.2,2026-08-03 02:30:13.476 -0700,17.862845,78.499158,R000850,Pharmaceuticals
2026-08-03 15:00:17.000 -0700,A105,Cauliflower,Indore,Delhi,0.49,95,0.69,72,78.6,2026-08-03 02:30:18.476 -0700,30.949213,76.630844,R000851,Vegetables
2026-08-03 15:00:22.000 -0700,A106,Frozen Prawns,Mumbai,Goa,-18.86,57,0.81,97,53.6,2026-08-03 02:30:23.514 -0700,9.954546,76.172615,R000852,Frozen Foods
2026-08-03 15:00:27.000 -0700,A106,Banana,Pune,Lucknow,,,0.55,73,34.3,2026-08-03 02:30:28.536 -0700,17.189267,80.21958,R000853,Fruits
2026-08-03 15:00:32.000 -0700,A111,Cauliflower,Nagpur,Raipur,1.38,96,0.35,80,46.6,2026-08-03 02:30:33.561 -0700,30.402092,76.936989,R000854,Vegetables
2026-08-03 15:00:37.000 -0700,A102,Frozen Meat,Hyderabad,Bengaluru,-19.23,42,0.42,63,77.6,2026-08-03 02:30:38.578 -0700,19.255318,73.266235,R000855,Frozen Foods
2026-08-03 15:00:42.000 -0700,A112,Apple,Bengaluru,Chennai,3.75,94,0.66,55,37.4,2026-08-03 02:30:43.598 -0700,34.514575,74.298254,R000856,Fruits
2026-08-03 15:00:47.000 -0700,A105,Medicines,Pune,Nagpur,23.09,46,0.32,48,43.5,2026-08-03 02:30:48.620 -0700,17.03246,78.250723,R000857,Pharmaceuticals
2026-08-03 15:00:52.000 -0700,A112,Orange,Indore,Delhi,3.07,85,0.57,91,61.9,2026-08-03 02:30:53.616 -0700,21.595447,79.729385,R000858,Fruits
2026-08-03 15:00:57.000 -0700,A106,Blood Plasma,Nashik,Jaipur,-25.42,31,0.12,87,76.6,2026-08-03 02:30:58.655 -0700,17.312376,78.745495,R000859,Pharmaceuticals
2026-08-03 15:01:02.000 -0700,A115,Apple,Mumbai,Goa,1.28,,0.12,51,36.8,2026-08-03 02:31:03.657 -0700,34.230914,74.182011,R000860,Fruits
2026-08-03 15:01:07.000 -0700,A102,Lettuce,Nashik,Jaipur,1,96,0.69,53,52.8,2026-08-03 02:31:08.686 -0700,13.443838,77.129833,R000861,Exotic Fruits & Vegetables
2026-08-03 15:01:12.000 -0700,A115,Medicines,Mumbai,Ahmedabad,19.27,41,0.14,95,81.9,2026-08-03 02:31:13.689 -0700,17.593596,78.622975,R000862,Pharmaceuticals
2026-08-03 15:01:17.000 -0700,A111,Cabbage,Mumbai,Ahmedabad,0.57,97,0.1,63,87.9,2026-08-03 02:31:18.722 -0700,30.082792,76.598051,R000863,Vegetables
2026-08-03 15:01:22.000 -0700,A104,Cabbage,Indore,Bhopal,0.2,100,0.78,55,41.2,2026-08-03 02:31:23.736 -0700,30.581603,76.561714,R000864,Vegetables
2026-08-03 15:01:27.000 -0700,A109,Strawberries,Pune,Lucknow,1.29,90,0.5,62,62.3,2026-08-03 02:31:28.747 -0700,19.311218,73.692454,R000865,Fruits
2026-08-03 15:01:32.000 -0700,A105,Ice Cream,Hyderabad,Bengaluru,-20.43,41,0.78,60,36.1,2026-08-03 02:31:33.779 -0700,19.964521,73.064058,R000866,Frozen Foods
2026-08-03 15:01:37.000 -0700,A114,Frozen Chicken,Ahmedabad,Delhi,-19.09,48,0.41,42,34,2026-08-03 02:31:38.784 -0700,12.687424,77.243662,R000867,Frozen Foods
2026-08-03 15:01:42.000 -0700,A101,Cabbage,Indore,Bhopal,1.81,99,0.12,52,45.4,2026-08-03 02:31:43.794 -0700,30.964383,76.180529,R000868,Vegetables
2026-08-03 15:01:47.000 -0700,A111,Grapes,Mumbai,Goa,1.06,91,0.65,71,35.5,2026-08-03 02:31:48.823 -0700,19.238139,73.780472,R000869,Fruits
2026-08-03 15:01:52.000 -0700,A115,Antibiotics,Bengaluru,Kochi,4.04,31,0.11,54,31.9,2026-08-03 02:31:53.848 -0700,17.61792,78.009264,R000870,Pharmaceuticals
2026-08-03 15:01:57.000 -0700,A102,Biologics,Mumbai,Goa,,45,0.11,78,79.2,2026-08-03 02:31:58.869 -0700,17.703494,78.877589,R000871,Pharmaceuticals
2026-08-03 15:02:02.000 -0700,A114,Carrot,Indore,Delhi,,96,0.6,52,60.6,2026-08-03 02:32:03.878 -0700,30.477071,76.644334,R000872,Vegetables
2026-08-03 15:02:07.000 -0700,A105,Frozen French Fries,Mumbai,Delhi,-18.69,51,0.51,66,53,2026-08-03 02:32:08.884 -0700,19.017571,72.764573,R000873,Frozen Foods
2026-08-03 15:02:12.000 -0700,A111,Frozen Corn,Hyderabad,Bengaluru,-19.44,58,0.21,75,42.1,2026-08-03 02:32:13.918 -0700,22.760264,75.796588,R000874,Frozen Foods
2026-08-03 15:02:17.000 -0700,A103,Lettuce,Indore,Delhi,1.04,,0.64,67,80.8,2026-08-03 02:32:18.931 -0700,13.352424,77.147951,R000875,Exotic Fruits & Vegetables
2026-08-03 15:02:22.000 -0700,A115,Lettuce,Mumbai,Jaipur,0.58,98,0.21,69,65.1,2026-08-03 02:32:23.939 -0700,12.899514,77.552836,R000876,Exotic Fruits & Vegetables
2026-08-03 15:02:27.000 -0700,A113,Antibiotics,Hyderabad,Bengaluru,7.62,32,0.48,85,83.9,2026-08-03 02:32:28.956 -0700,17.398226,78.871979,R000877,Pharmaceuticals
2026-08-03 15:02:32.000 -0700,A112,Onion,Pune,Hyderabad,1.59,70,0.44,48,37.2,2026-08-03 02:32:33.940 -0700,20.679691,74.750235,R000878,Vegetables
2026-08-03 15:02:37.000 -0700,A103,Potato,Mumbai,Goa,7.92,95,0.69,76,36.1,2026-08-03 02:32:38.981 -0700,23.141121,76.126009,R000879,Vegetables
2026-08-03 15:02:42.000 -0700,A105,Biologics,Nashik,Jaipur,2.9,44,0.23,97,43.5,2026-08-03 02:32:43.994 -0700,17.013164,78.991084,R000880,Pharmaceuticals
2026-08-03 15:02:47.000 -0700,A101,Potato,Pune,Hyderabad,6.54,93,0.11,78,89.4,2026-08-03 02:32:49.023 -0700,22.246565,75.730661,R000881,Vegetables
